parser,context_uid,pages,questions,word_error_rate,text_accuracy_from_wer,reading_order_accuracy,table_cell_f1,table_shape_match,table_exact_match,extractive_answer_retention,arithmetic_operand_retention,runtime_seconds,run_status
pymupdf,88097457-b056-45fb-bb8d-9106df18df0d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.204735,ok
pymupdf,41abd239-2074-4945-ade8-5cf7bce26b48,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.204644,ok
pymupdf,8dce706b-08f3-4489-be7c-4b35d4f3677c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.046507,ok
pymupdf,bea3f426-e6ba-438f-8058-b815be4cf646,1,6,0.03285420944558522,0.9671457905544147,0.9835728952772074,1.0,1,1,0.5,0.8333333333333334,0.308611,ok
pymupdf,31e184c6-4ede-4ff4-b0b6-389be6438c42,1,6,0.022988505747126436,0.9770114942528736,0.9885057471264368,1.0,1,1,1.0,0.75,0.476643,ok
pymupdf,6c75ac30-a0e0-4edc-a1f2-889c59e394ec,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.095999,ok
pymupdf,13d33e02-138d-4ee6-93ef-35d0778b11cd,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.161659,ok
pymupdf,ed571eb6-d635-44a0-84c3-1d21115db374,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.108884,ok
pymupdf,63a1e75f-72a5-4638-a3e2-51f881708f37,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.224883,ok
pymupdf,604f5c16-2192-4e86-ac99-ff7cee4aa5e9,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.342385,ok
pymupdf,ecbdd061-4537-4633-9431-642c65fe627a,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.179408,ok
pymupdf,8217d51e-d170-4381-b018-072586fb1024,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.064724,ok
pymupdf,d670b78b-9130-4fa3-aa11-2e5b4925c743,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.053109,ok
pymupdf,9e0ae25d-0080-4fb6-8396-db61af489520,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.086176,ok
pymupdf,61b146df-6618-4273-bfa1-7462abfb809a,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.188834,ok
pymupdf,25b58dc8-b269-41e5-b394-caee1b080dd2,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.181986,ok
pymupdf,946c64c4-a9f2-4f49-857e-1dc373c5940b,1,6,0.03761755485893417,0.9623824451410659,0.9811912225705329,0.9655172413793104,1,0,1.0,1.0,0.181897,ok
pymupdf,04b25f9b-a271-4b2c-86ff-3e94f9cfb6ad,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.293227,ok
pymupdf,65cffa0c-2ccc-455d-bc8c-5847bb4866e0,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.344928,ok
pymupdf,0f04b820-97bc-4592-983b-00cfd0788011,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.257494,ok
pymupdf,e3ad8352-6995-403e-be14-6b378b1601b1,1,6,0.027210884353741496,0.9727891156462585,0.9863945578231292,1.0,1,1,1.0,0.8888888888888888,0.417205,ok
pymupdf,9e16bd30-6b4a-4dfc-8f12-fbb59eb4a0bd,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.357707,ok
pymupdf,354bb757-7108-4a32-869a-5220a7f03efe,1,6,0.0335195530726257,0.9664804469273743,0.9832402234636871,1.0,1,1,1.0,0.875,0.166424,ok
pymupdf,008149bc-f997-49d9-a981-f01f19579451,2,6,0.0,1.0,1.0,0.9662921348314606,0,0,1.0,1.0,0.649999,ok
pymupdf,d5fdfbe6-8e07-4ca9-a84c-cf07c3b871c1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.146697,ok
pymupdf,ec8d8bf5-ff64-447b-8481-cc067a861a28,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.077478,ok
pymupdf,4670cbd8-9d09-4f10-86dd-1a9ba54e2d8a,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.063738,ok
pymupdf,d62ea892-9da4-4f67-928d-35e78b798e5e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.9166666666666666,0.138273,ok
pymupdf,92694e4b-3488-4983-ab60-dc7f88a7e0f5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.241728,ok
pymupdf,3661fba5-2876-41d7-9213-e86a6d5078dd,1,6,0.023391812865497075,0.9766081871345029,0.9883040935672515,1.0,1,1,1.0,1.0,0.106442,ok
pymupdf,c6df9f0a-4811-48ab-a453-0cb6a7baa35c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8888888888888888,0.082333,ok
pymupdf,fdcb153a-f69b-4cb5-946f-6b2be434d5e6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.149966,ok
pymupdf,78ccf71e-46ed-4e10-b3e4-80de497780cc,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.115450,ok
pymupdf,f8ebe17f-9ca2-43e9-92f8-cee64f33068b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.370839,ok
pymupdf,241e4c9c-5707-477f-b519-a3c5d1af417f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.102649,ok
pymupdf,c107d7d9-5208-4e97-823c-ec492c4ce75e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.115026,ok
pymupdf,d19212a0-822f-4fe2-8d58-2f81af43d6c3,1,6,0.10778443113772455,0.8922155688622755,0.9401197604790419,1.0,1,1,1.0,0.875,0.086111,ok
pymupdf,e9d3bb25-89ab-4aed-8bec-5501d5fe7b16,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.079859,ok
pymupdf,017e0ecd-5b06-4450-a632-b6ae9bffefbb,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.197684,ok
pymupdf,d65a24cf-2c2b-4a9f-9cc9-6675b3583530,1,6,0.003418803418803419,0.9965811965811966,0.9982905982905983,1.0,1,1,1.0,0.8,0.337831,ok
pymupdf,4c5c8cde-039b-4945-949f-13348549a4e5,1,6,0.09302325581395349,0.9069767441860466,0.9418604651162791,1.0,1,1,1.0,0.75,0.102959,ok
pymupdf,c962af59-9f65-4db7-9775-32c864045d7f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.306217,ok
pymupdf,abba843f-be4e-4905-8bab-19942dbfedef,1,6,0.049586776859504134,0.9504132231404958,0.9752066115702479,1.0,1,1,1.0,1.0,0.082687,ok
pymupdf,43f8c656-9ff1-4b11-b64b-20c049094b6e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8888888888888888,0.124853,ok
pymupdf,dff0ca31-aa58-49f8-bb21-598295abfa6e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.061410,ok
pymupdf,3eee9fc1-882b-4146-8c58-55a1e687a5d5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.7142857142857143,0.131160,ok
pymupdf,6cff0af2-41c0-4b29-b41f-e5637648defa,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.210040,ok
pymupdf,b7650647-937a-4dff-965c-2535d4918d5e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.124161,ok
pymupdf,5e72a0cd-a892-4d3e-bfa8-403c33aaf40f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.214267,ok
pymupdf,9b0abd12-8d9e-48ba-9ac2-baacfa92e7eb,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.228897,ok
pymupdf,5f71e969-c63e-4b46-ad47-5fce09490ab6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.302192,ok
pymupdf,69d42a72-0262-4962-94aa-a7c456f6b9d5,1,6,0.022222222222222223,0.9777777777777777,0.9888888888888889,1.0,1,1,0.75,1.0,0.168517,ok
pymupdf,02913daf-213d-46e7-bf29-a65a8e64550f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.159341,ok
pymupdf,a65ebf76-856b-4336-850b-f5c619115783,2,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.449475,ok
pymupdf,fdc2dbb8-0066-473e-95c1-43eb17223093,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.051942,ok
pymupdf,e614befa-40ae-43c0-93b1-385899b6b181,2,6,0.0,1.0,1.0,0.9354838709677419,0,0,1.0,1.0,0.446511,ok
pymupdf,98db5a3a-5b9e-4f91-aea4-bdc2672f1661,2,6,0.0,1.0,1.0,0.9655172413793104,0,0,1.0,0.8571428571428571,0.743613,ok
pymupdf,483ae181-20b3-49f4-9d7b-6d75e8356250,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.257060,ok
pymupdf,a98c60cd-3990-47d0-9d30-351743be74c7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.481280,ok
pymupdf,861ad987-4b1b-40e0-bef3-1fbd25a33c6b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.133085,ok
pymupdf,708fa58a-083d-4a97-80a1-5fe9de71a36b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.075366,ok
pymupdf,03ef04b2-1710-4176-81b9-350134a9b49f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.194983,ok
pymupdf,3b51990b-6604-4af1-947a-98e6a499ad58,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.113813,ok
pymupdf,d8d662b8-dbd2-4450-a1fd-7cf111b4236a,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.128555,ok
pymupdf,a9357df7-2d20-4f8e-afb5-944d75e60f9b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.106880,ok
pymupdf,21a432eb-166c-4178-adf9-08b6ad3fde7d,1,6,0.04838709677419355,0.9516129032258065,0.9758064516129032,1.0,1,1,1.0,1.0,0.175106,ok
pymupdf,a10e0909-77e4-40ba-bc71-94413b04e8ac,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.053378,ok
pymupdf,2a704bb9-4bd3-4071-b8e6-212957b04ada,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.237367,ok
pymupdf,687d09ee-4aa8-402a-ae27-96ce063115a5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.118369,ok
pymupdf,eb122e2e-12b4-4e59-a018-7045192b021d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.475522,ok
pymupdf,1aef0c1f-6ded-4d8e-bb9c-4c0fe62e9ab6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.091755,ok
pymupdf,a8559ad7-3e4c-41c5-a3de-d2927413484c,1,6,0.20945945945945946,0.7905405405405406,0.8918918918918919,1.0,1,1,1.0,1.0,0.116485,ok
pymupdf,5ce66c1d-89ff-48d1-8689-ec08918dc634,1,6,0.05088495575221239,0.9491150442477876,0.9734513274336283,1.0,1,1,1.0,0.8181818181818182,0.541313,ok
pymupdf,0e8b88af-9af5-4bfd-865f-ca0dd3f85939,2,6,0.005591798695246971,0.994408201304753,0.9972041006523765,1.0,1,1,1.0,1.0,0.497075,ok
pymupdf,d9fd4f62-fd62-4254-a96d-70d23f08fc61,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.098063,ok
pymupdf,62d958c0-fb12-4683-b503-e5c01da9aea6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.495029,ok
pymupdf,2962bec4-7159-4b72-ba5e-07cd553d0186,1,6,0.016260162601626018,0.983739837398374,0.991869918699187,0.9473684210526315,1,0,1.0,1.0,0.142509,ok
pymupdf,bee68d71-44ca-4177-a1c7-8c127f6f9203,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.231994,ok
pymupdf,981e181b-57fa-42ff-a2d9-b8603eafdd4c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.078075,ok
pymupdf,7a9fdd23-2adc-4cf5-8761-5c7fbec53e6e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.070534,ok
pymupdf,8db2d2a5-fdcd-45c2-be2f-813cba4fbca7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.385721,ok
